"AccountId","AccountDescription","AccountParentId","StoreId","StoreDescription","LocationId","LocationDescription","ProductId","ProductDescription","Sales_ManagerId","Sales_ManagerDescription","DateDATE","DateYear","DateQuarter","DateMonth","DateDAY","CategoryVersion","CategoryCategory","CategoryType","Value","ValueUnit"
"Quantity_sold","Quantity sold","","ST171","Gaston Mart","CT10","Reno","PD27","White Wine","SM4","Nancy Miller","2014-06-01","2014","20142","201406","1","Actual","Actuals","public","5600",
"Original_Sales_Price","Original Sales Price","","ST137","Sapperton Depot","CT6","Oakland","PD3","Sprite","SM5","David Carl","2016-11-01","2016","20164","201611","1","Actual","Actuals","public","265.6984305","USD"
"Original_Sales_Price","Original Sales Price","","ST172","Kraus Foods","CT8","Beverly Hills","PD13","Apple Cider","SM5","David Carl","2015-05-01","2015","20152","201505","1","Actual","Actuals","public","13426.1436451","USD"
"Quantity_sold","Quantity sold","","ST214","Hillcrest","CT7","Santa Barbara","PD18","Strawberry Juice","SM5","David Carl","2014-03-01","2014","20141","201403","1","Actual","Actuals","public","800",
"Original_Sales_Price","Original Sales Price","","ST207","Family Foods Mart","CT1","Los Angeles","PD23","IPA","SM1","Janet Bury","2016-10-01","2016","20164","201610","1","Actual","Actuals","public","1727.9261261","USD"
"Quantity_sold","Quantity sold","","ST38","Henrys Corner Store","CT10","Reno","PD18","Strawberry Juice","SM7","Kiran Raj","2014-12-01","2014","20144","201412","1","Actual","Actuals","public","2550",
"Original_Sales_Price","Original Sales Price","","ST64","Tiny Ten Store","CT2","San Francisco","PD14","Mango Juice","SM7","Kiran Raj","2016-03-01","2016","20161","201603","1","Actual","Actuals","public","949.6279992","USD"
"Original_Sales_Price","Original Sales Price","","ST120","Frills","CT6","Oakland","PD6","Orange Crush","SM8","Gabriel Walton","2016-07-01","2016","20163","201607","1","Actual","Actuals","public","22640.5474679","USD"
"Quantity_sold","Quantity sold","","ST60","Hooli","CT5","San Jose","PD10","Orange with pulp","SM1","Janet Bury","2016-03-01","2016","20161","201603","1","Actual","Actuals","public","24900",
"Original_Sales_Price","Original Sales Price","","ST184","Supermart Operations","CT17","Hillsboro","PD9","Apple Juice","SM3","John Minker","2014-08-01","2014","20143","201408","1","Actual","Actuals","public","425.308135","USD"
"Quantity_sold","Quantity sold","","ST145","Andys of Simbury","CT14","Salem","PD6","Orange Crush","SM4","Nancy Miller","2016-04-01","2016","20162","201604","1","Actual","Actuals","public","250",
"Original_Sales_Price","Original Sales Price","","ST185","Duhlers Plaza","CT7","Santa Barbara","PD13","Apple Cider","SM10","Gary Dumin","2014-06-01","2014","20142","201406","1","Actual","Actuals","public","17901.5248601","USD"
"Original_Sales_Price","Original Sales Price","","ST208","Carlton General Store","CT18","Beaverton","PD27","White Wine","SM1","Janet Bury","2015-07-01","2015","20153","201507","1","Actual","Actuals","public","15507.1526322","USD"
"Quantity_sold","Quantity sold","","ST69","Mainland Market","CT16","Gresham","PD19","Coconut Water","SM9","Lia Armand","2016-12-01","2016","20164","201612","1","Actual","Actuals","public","150",
"Quantity_sold","Quantity sold","","ST88","D & K Surplus Grocery","CT1","Los Angeles","PD15","Pineapple Juice","SM7","Kiran Raj","2014-01-01","2014","20141","201401","1","Actual","Actuals","public","900",
"Original_Sales_Price","Original Sales Price","","ST15","Steves","CT4","Sacramento","PD27","White Wine","SM3","John Minker","2014-03-01","2014","20141","201403","1","Actual","Actuals","public","621.8407071","USD"
"Original_Sales_Price","Original Sales Price","","ST150","Southport General Store","CT3","San Diego","PD3","Sprite","SM9","Lia Armand","2014-02-01","2014","20141","201402","1","Actual","Actuals","public","2656.9843052","USD"
"Quantity_sold","Quantity sold","","ST210","Island Mini-Mart","CT1","Los Angeles","PD2","Pepsi","SM4","Nancy Miller","2016-11-01","2016","20164","201611","1","Actual","Actuals","public","1400",
"Original_Sales_Price","Original Sales Price","","ST173","Baileys & Burke","CT8","Beverly Hills","PD14","Mango Juice","SM6","Ed Young","2015-11-01","2015","20154","201511","1","Actual","Actuals","public","4273.3259963","USD"
"Original_Sales_Price","Original Sales Price","","ST47","Steve Adda","CT4","Sacramento","PD28","Mixed Drinks","SM3","John Minker","2015-08-01","2015","20153","201508","1","Actual","Actuals","public","478.0430293","USD"
"Quantity_sold","Quantity sold","","ST2","Meadow Depot","CT11","Henderson","PD24","Amber","SM2","Lois Wood","2014-09-01","2014","20143","201409","1","Actual","Actuals","public","400",
"Original_Sales_Price","Original Sales Price","","ST150","Southport General Store","CT3","San Diego","PD13","Apple Cider","SM9","Lia Armand","2016-04-01","2016","20162","201604","1","Actual","Actuals","public","13426.1436451","USD"
"Quantity_sold","Quantity sold","","ST28","Bales Thriftway","CT3","San Diego","PD21","Dark Beer","SM7","Kiran Raj","2016-06-01","2016","20162","201606","1","Actual","Actuals","public","550",
"Original_Sales_Price","Original Sales Price","","ST70","C-Mart","CT1","Los Angeles","PD6","Orange Crush","SM3","John Minker","2014-10-01","2014","20144","201410","1","Actual","Actuals","public","149.9374004","USD"
"Original_Sales_Price","Original Sales Price","","ST85","Grow Grocery","CT9","Las Vegas","PD4","Ginger Ale","SM10","Gary Dumin","2016-02-01","2016","20161","201602","1","Actual","Actuals","public","857.477809","USD"
"Quantity_sold","Quantity sold","","ST87","Hermans Department Store","CT5","San Jose","PD29","Sparkling Water","SM7","Kiran Raj","2016-05-01","2016","20162","201605","1","Actual","Actuals","public","500",
"Original_Sales_Price","Original Sales Price","","ST168","Super Saver","CT7","Santa Barbara","PD12","Lemonade","SM3","John Minker","2014-03-01","2014","20141","201403","1","Actual","Actuals","public","14348.3831166","USD"
"Quantity_sold","Quantity sold","","ST10","Ozzy","CT4","Sacramento","PD25","Low Calorie Beer","SM8","Gabriel Walton","2016-02-01","2016","20161","201602","1","Actual","Actuals","public","100",
"Original_Sales_Price","Original Sales Price","","ST159","United Supermarket","CT6","Oakland","PD22","Lager","SM5","David Carl","2016-01-01","2016","20161","201601","1","Actual","Actuals","public","9751.872361","USD"
"Original_Sales_Price","Original Sales Price","","ST162","Food Emporium","CT1","Los Angeles","PD5","Fanta","SM5","David Carl","2015-08-01","2015","20153","201508","1","Actual","Actuals","public","4227.6144785","USD"
"Quantity_sold","Quantity sold","","ST170","Old Riverton Corner Store","CT7","Santa Barbara","PD14","Mango Juice","SM1","Janet Bury","2014-06-01","2014","20142","201406","1","Actual","Actuals","public","900",
"Original_Sales_Price","Original Sales Price","","ST21","Euro Mart","CT14","Salem","PD13","Apple Cider","SM5","David Carl","2016-12-01","2016","20164","201612","1","Actual","Actuals","public","2008.948901","USD"
"Quantity_sold","Quantity sold","","ST166","Rosauers Food & Drug Center","CT7","Santa Barbara","PD9","Apple Juice","SM1","Janet Bury","2014-03-01","2014","20141","201403","1","Actual","Actuals","public","450",
"Original_Sales_Price","Original Sales Price","","ST15","Steves","CT4","Sacramento","PD21","Dark Beer","SM3","John Minker","2016-04-01","2016","20162","201604","1","Actual","Actuals","public","401.0558991","USD"
"Original_Sales_Price","Original Sales Price","","ST150","Southport General Store","CT3","San Diego","PD4","Ginger Ale","SM9","Lia Armand","2016-02-01","2016","20161","201602","1","Actual","Actuals","public","1299.2088015","USD"
"Quantity_sold","Quantity sold","","ST14","Anna Foods","CT14","Salem","PD29","Sparkling Water","SM9","Lia Armand","2014-05-01","2014","20142","201405","1","Actual","Actuals","public","300",
"Original_Sales_Price","Original Sales Price","","ST200","Crisp Groceries","CT18","Beaverton","PD1","Coca-Cola","SM4","Nancy Miller","2015-12-01","2015","20154","201512","1","Actual","Actuals","public","10559.5411477","USD"
"Original_Sales_Price","Original Sales Price","","ST83","Food N Stuff","CT3","San Diego","PD2","Pepsi","SM7","Kiran Raj","2016-01-01","2016","20161","201601","1","Actual","Actuals","public","9776.4022884","USD"
"Quantity_sold","Quantity sold","","ST78","McLeods","CT5","San Jose","PD1","Coca-Cola","SM8","Gabriel Walton","2016-09-01","2016","20163","201609","1","Actual","Actuals","public","1400",
"Original_Sales_Price","Original Sales Price","","ST62","Fasco ","CT5","San Jose","PD27","White Wine","SM5","David Carl","2016-12-01","2016","20164","201612","1","Actual","Actuals","public","155.4601768","USD"
"Quantity_sold","Quantity sold","","ST86","Joes Market","CT5","San Jose","PD27","White Wine","SM7","Kiran Raj","2016-10-01","2016","20164","201610","1","Actual","Actuals","public","450",
"Original_Sales_Price","Original Sales Price","","ST121","Thrifties","CT16","Gresham","PD5","Fanta","SM5","David Carl","2014-03-01","2014","20141","201403","1","Actual","Actuals","public","3663.932548","USD"
"Original_Sales_Price","Original Sales Price","","ST50","Everything Store","CT2","San Francisco","PD29","Sparkling Water","SM9","Lia Armand","2015-04-01","2015","20152","201504","1","Actual","Actuals","public","8161.1950335","USD"
"Quantity_sold","Quantity sold","","ST101","Budget Mart","CT5","San Jose","PD6","Orange Crush","SM7","Kiran Raj","2016-05-01","2016","20162","201605","1","Actual","Actuals","public","150",
"Original_Sales_Price","Original Sales Price","","ST101","Budget Mart","CT1","Los Angeles","PD5","Fanta","SM7","Kiran Raj","2014-11-01","2014","20144","201411","1","Actual","Actuals","public","12541.9229529","USD"
"Quantity_sold","Quantity sold","","ST52","Sennate","CT1","Los Angeles","PD7","Diet Coke","SM5","David Carl","2016-07-01","2016","20163","201607","1","Actual","Actuals","public","2100",
"Original_Sales_Price","Original Sales Price","","ST66","Max","CT14","Salem","PD21","Dark Beer","SM5","David Carl","2014-05-01","2014","20142","201405","1","Actual","Actuals","public","302987.7053882","USD"
"Original_Sales_Price","Original Sales Price","","ST202","Rilwala Foods Inc","CT2","San Francisco","PD24","Amber","SM2","Lois Wood","2014-11-01","2014","20144","201411","1","Actual","Actuals","public","333.3262515","USD"
"Quantity_sold","Quantity sold","","ST122","Cassey Costs","CT3","San Diego","PD11","Orange no pulp","SM9","Lia Armand","2014-11-01","2014","20144","201411","1","Actual","Actuals","public","400",
"Original_Sales_Price","Original Sales Price","","ST174","Norrenberns Depot","CT2","San Francisco","PD10","Orange with pulp","SM7","Kiran Raj","2014-04-01","2014","20142","201404","1","Actual","Actuals","public","132375.4790297","USD"
"Quantity_sold","Quantity sold","","ST67","Uptown Way","CT3","San Diego","PD5","Fanta","SM9","Lia Armand","2016-10-01","2016","20164","201610","1","Actual","Actuals","public","600",
"Original_Sales_Price","Original Sales Price","","ST126","Rosa Foods","CT9","Las Vegas","PD28","Mixed Drinks","SM7","Kiran Raj","2015-12-01","2015","20154","201512","1","Actual","Actuals","public","487.6038899","USD"
"Original_Sales_Price","Original Sales Price","","ST107","Spire Market","CT5","San Jose","PD26","Red Wine","SM5","David Carl","2016-07-01","2016","20163","201607","1","Actual","Actuals","public","591.6561202","USD"
"Quantity_sold","Quantity sold","","ST205","Premium Foods","CT3","San Diego","PD29","Sparkling Water","SM9","Lia Armand","2015-12-01","2015","20154","201512","1","Actual","Actuals","public","350",
"Original_Sales_Price","Original Sales Price","","ST47","Steve Adda","CT4","Sacramento","PD1","Coca-Cola","SM3","John Minker","2015-07-01","2015","20153","201507","1","Actual","Actuals","public","3043.4767719","USD"
"Quantity_sold","Quantity sold","","ST192","Super Foods","CT8","Beverly Hills","PD19","Coconut Water","SM5","David Carl","2015-11-01","2015","20154","201511","1","Actual","Actuals","public","250",
"Original_Sales_Price","Original Sales Price","","ST215","Five Star Mart","CT2","San Francisco","PD23","IPA","SM9","Lia Armand","2015-09-01","2015","20153","201509","1","Actual","Actuals","public","7142.0946545","USD"
"Original_Sales_Price","Original Sales Price","","ST104","Bayview Thriftway","CT5","San Jose","PD16","Watermelon Juice","SM5","David Carl","2016-11-01","2016","20164","201611","1","Actual","Actuals","public","22818.4092505","USD"
"Quantity_sold","Quantity sold","","ST28","Bales Thriftway","CT3","San Diego","PD7","Diet Coke","SM7","Kiran Raj","2014-02-01","2014","20141","201402","1","Actual","Actuals","public","4150",
"Original_Sales_Price","Original Sales Price","","ST182","IDA","CT7","Santa Barbara","PD11","Orange no pulp","SM8","Gabriel Walton","2014-03-01","2014","20141","201403","1","Actual","Actuals","public","4020.3302106","USD"
"Original_Sales_Price","Original Sales Price","","ST104","Bayview Thriftway","CT5","San Jose","PD28","Mixed Drinks","SM5","David Carl","2015-10-01","2015","20154","201510","1","Actual","Actuals","public","478.0430293","USD"
"Quantity_sold","Quantity sold","","ST162","Food Emporium","CT6","Oakland","PD14","Mango Juice","SM5","David Carl","2016-09-01","2016","20163","201609","1","Actual","Actuals","public","400",
"Original_Sales_Price","Original Sales Price","","ST48","Duchies ","CT14","Salem","PD21","Dark Beer","SM2","Lois Wood","2015-03-01","2015","20151","201503","1","Actual","Actuals","public","173286.2276126","USD"
"Quantity_sold","Quantity sold","","ST192","Super Foods","CT1","Los Angeles","PD17","Pomegranate","SM5","David Carl","2016-10-01","2016","20164","201610","1","Actual","Actuals","public","450",
"Original_Sales_Price","Original Sales Price","","ST17","M Market","CT4","Sacramento","PD13","Apple Cider","SM8","Gabriel Walton","2014-09-01","2014","20143","201409","1","Actual","Actuals","public","10442.5561684","USD"
"Original_Sales_Price","Original Sales Price","","ST3","Value Clothing","CT4","Sacramento","PD4","Ginger Ale","SM3","John Minker","2016-03-01","2016","20161","201603","1","Actual","Actuals","public","129.9208802","USD"
"Quantity_sold","Quantity sold","","ST78","McLeods","CT5","San Jose","PD12","Lemonade","SM8","Gabriel Walton","2016-10-01","2016","20164","201610","1","Actual","Actuals","public","18500",
"Original_Sales_Price","Original Sales Price","","ST106","Nutra Vera Naturals","CT1","Los Angeles","PD1","Coca-Cola","SM5","David Carl","2014-07-01","2014","20143","201407","1","Actual","Actuals","public","1455.5758474","USD"
"Quantity_sold","Quantity sold","","ST57","Michaels","CT9","Las Vegas","PD17","Pomegranate","SM2","Lois Wood","2014-08-01","2014","20143","201408","1","Actual","Actuals","public","200",
"Original_Sales_Price","Original Sales Price","","ST18","Skyway Mart","CT4","Sacramento","PD19","Coconut Water","SM2","Lois Wood","2014-11-01","2014","20144","201411","1","Actual","Actuals","public","191.5393446","USD"
"Original_Sales_Price","Original Sales Price","","ST57","Michaels","CT11","Henderson","PD23","IPA","SM2","Lois Wood","2014-01-01","2014","20141","201401","1","Actual","Actuals","public","376.6878955","USD"
"Quantity_sold","Quantity sold","","ST156","BCS Thrift","CT5","San Jose","PD23","IPA","SM7","Kiran Raj","2014-04-01","2014","20142","201404","1","Actual","Actuals","public","3800",
"Original_Sales_Price","Original Sales Price","","ST154","Wallys Supermarket","CT15","Eugene","PD15","Pineapple Juice","SM1","Janet Bury","2015-12-01","2015","20154","201512","1","Actual","Actuals","public","3998.1540019","USD"
"Quantity_sold","Quantity sold","","ST6","Heinens Village Market","CT10","Reno","PD27","White Wine","SM4","Nancy Miller","2015-06-01","2015","20152","201506","1","Actual","Actuals","public","20850",
"Original_Sales_Price","Original Sales Price","","ST103","County Fair Foods","CT14","Salem","PD11","Orange no pulp","SM2","Lois Wood","2016-06-01","2016","20162","201606","1","Actual","Actuals","public","372.7942559","USD"
"Quantity_sold","Quantity sold","","ST144","Horizon Foods","CT13","Portland","PD25","Low Calorie Beer","SM7","Kiran Raj","2014-09-01","2014","20143","201409","1","Actual","Actuals","public","550",
"Original_Sales_Price","Original Sales Price","","ST99","Holdem Supermarket","CT15","Eugene","PD25","Low Calorie Beer","SM1","Janet Bury","2014-12-01","2014","20144","201412","1","Actual","Actuals","public","615.8936542","USD"
"Original_Sales_Price","Original Sales Price","","ST160","Fairplay Foods","CT2","San Francisco","PD3","Sprite","SM9","Lia Armand","2016-02-01","2016","20161","201602","1","Actual","Actuals","public","132.8492153","USD"
"Quantity_sold","Quantity sold","","ST161","Concord Corner Mart","CT1","Los Angeles","PD24","Amber","SM5","David Carl","2015-06-01","2015","20152","201506","1","Actual","Actuals","public","1000",
"Original_Sales_Price","Original Sales Price","","ST95","Winstons Market","CT3","San Diego","PD12","Lemonade","SM9","Lia Armand","2016-01-01","2016","20161","201601","1","Actual","Actuals","public","17081.4084721","USD"
"Quantity_sold","Quantity sold","","ST207","Family Foods Mart","CT7","Santa Barbara","PD29","Sparkling Water","SM1","Janet Bury","2014-08-01","2014","20143","201408","1","Actual","Actuals","public","500",
"Original_Sales_Price","Original Sales Price","","ST187","Lowes Pay N Save","CT13","Portland","PD24","Amber","SM3","John Minker","2014-08-01","2014","20143","201408","1","Actual","Actuals","public","2426.6151108","USD"
"Original_Sales_Price","Original Sales Price","","ST126","Rosa Foods","CT9","Las Vegas","PD17","Pomegranate","SM7","Kiran Raj","2014-01-01","2014","20141","201401","1","Actual","Actuals","public","14206.5628764","USD"
"Quantity_sold","Quantity sold","","ST108","Aegis Market","CT1","Los Angeles","PD3","Sprite","SM9","Lia Armand","2014-02-01","2014","20141","201402","1","Actual","Actuals","public","500",
"Original_Sales_Price","Original Sales Price","","ST67","Uptown Way","CT3","San Diego","PD5","Fanta","SM9","Lia Armand","2014-12-01","2014","20144","201412","1","Actual","Actuals","public","3945.7735133","USD"
"Original_Sales_Price","Original Sales Price","","ST189","More For Less","CT13","Portland","PD3","Sprite","SM8","Gabriel Walton","2016-09-01","2016","20163","201609","1","Actual","Actuals","public","132.8492153","USD"
"Quantity_sold","Quantity sold","","ST87","Hermans Department Store","CT1","Los Angeles","PD6","Orange Crush","SM7","Kiran Raj","2015-07-01","2015","20153","201507","1","Actual","Actuals","public","1550",
"Original_Sales_Price","Original Sales Price","","ST104","Bayview Thriftway","CT5","San Jose","PD6","Orange Crush","SM5","David Carl","2016-03-01","2016","20161","201603","1","Actual","Actuals","public","2698.8732081","USD"
"Quantity_sold","Quantity sold","","ST90","TDI Store","CT14","Salem","PD2","Pepsi","SM4","Nancy Miller","2014-10-01","2014","20144","201410","1","Actual","Actuals","public","50",
"Original_Sales_Price","Original Sales Price","","ST137","Sapperton Depot","CT6","Oakland","PD25","Low Calorie Beer","SM5","David Carl","2016-02-01","2016","20161","201602","1","Actual","Actuals","public","1974.0181225","USD"
"Original_Sales_Price","Original Sales Price","","ST142","K & K Food Market","CT1","Los Angeles","PD27","White Wine","SM7","Kiran Raj","2015-02-01","2015","20151","201502","1","Actual","Actuals","public","1243.6814141","USD"
"Quantity_sold","Quantity sold","","ST73","Johnson Store","CT5","San Jose","PD6","Orange Crush","SM2","Lois Wood","2016-02-01","2016","20161","201602","1","Actual","Actuals","public","550",
"Original_Sales_Price","Original Sales Price","","ST158","K C Foods","CT14","Salem","PD24","Amber","SM2","Lois Wood","2016-10-01","2016","20164","201610","1","Actual","Actuals","public","5026.5598724","USD"
"Quantity_sold","Quantity sold","","ST174","Norrenberns Depot","CT2","San Francisco","PD22","Lager","SM7","Kiran Raj","2016-07-01","2016","20163","201607","1","Actual","Actuals","public","10350",
"Original_Sales_Price","Original Sales Price","","ST51","Damnit Mart","CT1","Los Angeles","PD29","Sparkling Water","SM5","David Carl","2016-09-01","2016","20163","201609","1","Actual","Actuals","public","3590.9258148","USD"
"Original_Sales_Price","Original Sales Price","","ST168","Super Saver","CT7","Santa Barbara","PD11","Orange no pulp","SM3","John Minker","2014-09-01","2014","20143","201409","1","Actual","Actuals","public","365.4845646","USD"
"Quantity_sold","Quantity sold","","ST31","Covington Foods","CT4","Sacramento","PD23","IPA","SM7","Kiran Raj","2014-01-01","2014","20141","201401","1","Actual","Actuals","public","5050",
"Original_Sales_Price","Original Sales Price","","ST132","Crossroads","CT18","Beaverton","PD26","Red Wine","SM3","John Minker","2016-02-01","2016","20161","201602","1","Actual","Actuals","public","1357.8507958","USD"
"Original_Sales_Price","Original Sales Price","","ST172","Kraus Foods","CT1","Los Angeles","PD7","Diet Coke","SM5","David Carl","2016-09-01","2016","20163","201609","1","Actual","Actuals","public","28065.9833971","USD"
"Quantity_sold","Quantity sold","","ST106","Nutra Vera Naturals","CT1","Los Angeles","PD16","Watermelon Juice","SM5","David Carl","2014-03-01","2014","20141","201403","1","Actual","Actuals","public","200",
"Original_Sales_Price","Original Sales Price","","ST101","Budget Mart","CT5","San Jose","PD21","Dark Beer","SM7","Kiran Raj","2015-09-01","2015","20153","201509","1","Actual","Actuals","public","48126.7078945","USD"
"Quantity_sold","Quantity sold","","ST132","Crossroads","CT13","Portland","PD16","Watermelon Juice","SM3","John Minker","2015-02-01","2015","20151","201502","1","Actual","Actuals","public","250",
"Original_Sales_Price","Original Sales Price","","ST185","Duhlers Plaza","CT8","Beverly Hills","PD10","Orange with pulp","SM10","Gary Dumin","2016-01-01","2016","20161","201601","1","Actual","Actuals","public","352541.6403327","USD"
"Original_Sales_Price","Original Sales Price","","ST181","lake Anna Market","CT9","Las Vegas","PD13","Apple Cider","SM7","Kiran Raj","2016-01-01","2016","20161","201601","1","Actual","Actuals","public","2088.5112337","USD"
"Quantity_sold","Quantity sold","","ST68","Selica ","CT1","Los Angeles","PD15","Pineapple Juice","SM4","Nancy Miller","2014-02-01","2014","20141","201402","1","Actual","Actuals","public","900",
"Original_Sales_Price","Original Sales Price","","ST194","Gorettis","CT17","Hillsboro","PD10","Orange with pulp","SM11","James Frank","2014-09-01","2014","20143","201409","1","Actual","Actuals","public","46423.3450764","USD"
"Original_Sales_Price","Original Sales Price","","ST51","Damnit Mart","CT4","Sacramento","PD23","IPA","SM5","David Carl","2014-10-01","2014","20144","201410","1","Actual","Actuals","public","2534.2916516","USD"
"Quantity_sold","Quantity sold","","ST26","Browns Superstore","CT3","San Diego","PD18","Strawberry Juice","SM7","Kiran Raj","2014-01-01","2014","20141","201401","1","Actual","Actuals","public","450",
"Original_Sales_Price","Original Sales Price","","ST206","Johns Corner Store","CT14","Salem","PD9","Apple Juice","SM6","Ed Young","2016-10-01","2016","20164","201610","1","Actual","Actuals","public","212.6540675","USD"
"Quantity_sold","Quantity sold","","ST171","Gaston Mart","CT10","Reno","PD11","Orange no pulp","SM4","Nancy Miller","2015-09-01","2015","20153","201509","1","Actual","Actuals","public","150",
"Original_Sales_Price","Original Sales Price","","ST63","Wholeway Store","CT1","Los Angeles","PD18","Strawberry Juice","SM6","Ed Young","2014-11-01","2014","20144","201411","1","Actual","Actuals","public","1961.2630197","USD"
"Original_Sales_Price","Original Sales Price","","ST12","All-you-need Store","CT3","San Diego","PD12","Lemonade","SM9","Lia Armand","2016-11-01","2016","20164","201611","1","Actual","Actuals","public","12811.0563541","USD"
"Quantity_sold","Quantity sold","","ST158","K C Foods","CT14","Salem","PD22","Lager","SM2","Lois Wood","2016-08-01","2016","20163","201608","1","Actual","Actuals","public","750",
"Original_Sales_Price","Original Sales Price","","ST26","Browns Superstore","CT3","San Diego","PD18","Strawberry Juice","SM7","Kiran Raj","2015-09-01","2015","20153","201509","1","Actual","Actuals","public","2715.5949503","USD"
"Quantity_sold","Quantity sold","","ST171","Gaston Mart","CT10","Reno","PD24","Amber","SM4","Nancy Miller","2015-05-01","2015","20152","201505","1","Actual","Actuals","public","250",
"Original_Sales_Price","Original Sales Price","","ST214","Hillcrest","CT1","Los Angeles","PD27","White Wine","SM5","David Carl","2016-07-01","2016","20163","201607","1","Actual","Actuals","public","10726.7521967","USD"
"Original_Sales_Price","Original Sales Price","","ST184","Supermart Operations","CT15","Eugene","PD29","Sparkling Water","SM3","John Minker","2016-04-01","2016","20162","201604","1","Actual","Actuals","public","1305.7912054","USD"
"Quantity_sold","Quantity sold","","ST212","Lotte Mart","CT7","Santa Barbara","PD14","Mango Juice","SM3","John Minker","2014-02-01","2014","20141","201402","1","Actual","Actuals","public","1900",
"Original_Sales_Price","Original Sales Price","","ST167","Gordon Foods","CT9","Las Vegas","PD28","Mixed Drinks","SM2","Lois Wood","2015-11-01","2015","20154","201511","1","Actual","Actuals","public","975.2077798","USD"
"Original_Sales_Price","Original Sales Price","","ST74","Meadow Mart","CT15","Eugene","PD20","Soda","SM3","John Minker","2014-10-01","2014","20144","201410","1","Actual","Actuals","public","150.5888798","USD"
"Quantity_sold","Quantity sold","","ST130","Inter Mart","CT6","Oakland","PD8","Root Beer","SM10","Gary Dumin","2016-02-01","2016","20161","201602","1","Actual","Actuals","public","2950",
"Original_Sales_Price","Original Sales Price","","ST37","Super Mart","CT2","San Francisco","PD6","Orange Crush","SM2","Lois Wood","2014-10-01","2014","20144","201410","1","Actual","Actuals","public","21740.9230652","USD"
"Quantity_sold","Quantity sold","","ST198","Kullens","CT8","Beverly Hills","PD29","Sparkling Water","SM7","Kiran Raj","2016-02-01","2016","20161","201602","1","Actual","Actuals","public","1200",
"Original_Sales_Price","Original Sales Price","","ST98","Walter Store Inc","CT16","Gresham","PD2","Pepsi","SM1","Janet Bury","2016-12-01","2016","20164","201612","1","Actual","Actuals","public","14667.1966428","USD"
"Original_Sales_Price","Original Sales Price","","ST155","Traders Joe","CT6","Oakland","PD6","Orange Crush","SM4","Nancy Miller","2016-11-01","2016","20164","201611","1","Actual","Actuals","public","449.8122013","USD"
"Quantity_sold","Quantity sold","","ST181","lake Anna Market","CT9","Las Vegas","PD29","Sparkling Water","SM7","Kiran Raj","2014-12-01","2014","20144","201412","1","Actual","Actuals","public","600",
"Original_Sales_Price","Original Sales Price","","ST191","John Brooks Foods","CT3","San Diego","PD6","Orange Crush","SM7","Kiran Raj","2014-10-01","2014","20144","201410","1","Actual","Actuals","public","1349.436604","USD"
"Quantity_sold","Quantity sold","","ST66","Max","CT14","Salem","PD7","Diet Coke","SM5","David Carl","2015-08-01","2015","20153","201508","1","Actual","Actuals","public","5200",
"Original_Sales_Price","Original Sales Price","","ST125","Commercial Corner Store","CT5","San Jose","PD23","IPA","SM3","John Minker","2014-05-01","2014","20142","201405","1","Actual","Actuals","public","7372.4848046","USD"
"Original_Sales_Price","Original Sales Price","","ST166","Rosauers Food & Drug Center","CT7","Santa Barbara","PD29","Sparkling Water","SM1","Janet Bury","2014-04-01","2014","20142","201404","1","Actual","Actuals","public","163.2239007","USD"
"Quantity_sold","Quantity sold","","ST70","C-Mart","CT1","Los Angeles","PD25","Low Calorie Beer","SM3","John Minker","2014-05-01","2014","20142","201405","1","Actual","Actuals","public","2550",
"Quantity_sold","Quantity sold","","ST164","Hanson Foods","CT2","San Francisco","PD26","Red Wine","SM5","David Carl","2015-12-01","2015","20154","201512","1","Actual","Actuals","public","300",
"Original_Sales_Price","Original Sales Price","","ST176","Tony Finer Mart","CT14","Salem","PD7","Diet Coke","SM5","David Carl","2016-04-01","2016","20162","201604","1","Actual","Actuals","public","16156.0027199","USD"
"Original_Sales_Price","Original Sales Price","","ST19","Bocage Market","CT15","Eugene","PD22","Lager","SM3","John Minker","2016-01-01","2016","20161","201601","1","Actual","Actuals","public","1793.1307029","USD"
"Quantity_sold","Quantity sold","","ST153","Box & Save","CT16","Gresham","PD18","Strawberry Juice","SM1","Janet Bury","2014-11-01","2014","20144","201411","1","Actual","Actuals","public","350",
"Original_Sales_Price","Original Sales Price","","ST74","Meadow Mart","CT15","Eugene","PD6","Orange Crush","SM3","John Minker","2015-05-01","2015","20152","201505","1","Actual","Actuals","public","8030.6471681","USD"
"Quantity_sold","Quantity sold","","ST186","Nice N Easy Grocery Shop","CT18","Beaverton","PD15","Pineapple Juice","SM5","David Carl","2015-04-01","2015","20152","201504","1","Actual","Actuals","public","550",
"Original_Sales_Price","Original Sales Price","","ST89","Brookhaven Market","CT13","Portland","PD21","Dark Beer","SM7","Kiran Raj","2015-12-01","2015","20154","201512","1","Actual","Actuals","public","1052.7717352","USD"
"Original_Sales_Price","Original Sales Price","","ST52","Sennate","CT1","Los Angeles","PD12","Lemonade","SM5","David Carl","2016-09-01","2016","20163","201609","1","Actual","Actuals","public","10932.1014222","USD"
"Quantity_sold","Quantity sold","","ST19","Bocage Market","CT15","Eugene","PD16","Watermelon Juice","SM3","John Minker","2014-11-01","2014","20144","201411","1","Actual","Actuals","public","300",
